price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,month,weekday
452000.0,3,2,1110.0,9012.0,1,no,No view,Good,1110,0,1966,0,5321-5327 156th Dr NE,Redmond,WA 98052,July,Tuesday
581000.0,4,1,1630.0,2566.0,1,no,No view,Average,1630,0,1921,2000,1819-1827 25th Ave,Seattle,WA 98122,July,Tuesday
952500.0,4,2,2550.0,5055.0,2,no,No view,Good,2550,0,1910,0,1901 25th Ave E,Seattle,WA 98112,July,Tuesday
808000.0,4,3,2500.0,8866.0,2,no,No view,Good,2500,0,1987,0,14586 NE 58th St,Bellevue,WA 98007,July,Tuesday
476000.0,4,3,2890.0,6885.0,1,no,No view,Average,1590,0,1945,2013,6516 43rd Ave NE,Seattle,WA 98115,July,Tuesday
535000.0,4,2,1420.0,5000.0,1,no,No view,Good,1420,0,1945,0,3027 NW 67th St,Seattle,WA 98117,July,Tuesday
461000.0,4,4,1980.0,5800.0,2,no,Good view,Excellent,3170,1100,1937,0,3017 42nd Ave W,Seattle,WA 98199,July,Tuesday
629800.0,3,3,2390.0,1984.0,2,no,No view,Average,2220,170,2008,0,329 NE Eagle Way,Issaquah,WA 98029,July,Tuesday
417838.0,4,3,2530.0,5048.0,2,no,No view,Average,2530,0,2014,0,27416 208th Ave SE,Maple Valley,WA 98038,July,Tuesday
399895.0,4,3,2701.0,4500.0,2,no,No view,Average,2701,0,2014,0,5535 Elaine Ave SE,Auburn,WA 98092,July,Tuesday
825000.0,4,3,3990.0,6637.0,2,no,No view,Average,1590,0,2003,0,9342 221st PI NE,Redmond,WA 98053,July,Tuesday
300000.0,4,3,2303.0,3826.0,2,no,No view,Average,2303,0,2006,0,13328 SE 308 Ct,Auburn,WA 98092,July,Tuesday
640000.0,2,3,1540.0,965.0,3,no,No view,Average,1540,0,2007,0,1816 11th Ave,Seattle,WA 98122,July,Tuesday
460000.0,3,3,1450.0,1053.0,2,no,No view,Average,940,510,2008,0,1406B NW 64th St,Seattle,WA 98107,July,Tuesday
525000.0,2,3,1160.0,1458.0,2,no,No view,Average,1040,120,2012,1912,2067 Gilman Dr W,Seattle,WA 98119,July,Tuesday
499990.0,4,3,2910.0,6334.0,2,no,No view,Average,2910,0,2013,1923,1141 SE 11th St,North Bend,WA 98045,July,Tuesday
461000.0,4,4,3770.0,8501.0,2,no,No view,Average,1590,0,2008,0,104 6th St S,Kirkland,WA 98033,July,Tuesday
675000.0,5,3,2900.0,10300.0,1,no,No view,Average,1450,0,1985,0,14301-14399 SE 63rd St,Bellevue,WA 98006,July,Wednesday
512031.0,3,2,1540.0,3000.0,1,no,Average view,Average,770,770,1920,1979,6528 3rd Ave NW,Seattle,WA 98117,July,Wednesday
310000.0,2,1,700.0,3000.0,1,no,No view,Good,700,0,1918,1974,929 N 77th St,Seattle,WA 98103,July,Wednesday
461000.0,3,3,3280.0,10302.0,1,no,No view,Average,1680,0,1970,2014,3842 NE 92nd St,Seattle,WA 98115,July,Wednesday
255000.0,4,2,2430.0,8960.0,1,no,No view,Average,1430,1000,1960,2012,8019 S 117th St,Seattle,WA 98178,July,Wednesday
435000.0,3,3,1900.0,7984.0,2,no,No view,Average,1900,0,1993,0,Tolt Pipeline Trail,Bothell,WA 98011,July,Wednesday
453000.0,3,2,1660.0,7684.0,1,no,No view,Average,1260,400,1983,2009,13417 110th Pl NE,Kirkland,WA 98034,July,Wednesday
260000.0,4,2,1620.0,7992.0,2,no,No view,Good,1620,0,1975,0,23109 125th Ave SE,Kent,WA 98031,July,Wednesday
659000.0,4,2,2090.0,10800.0,1,no,No view,Good,2090,0,1951,1999,3738 86th Ave SE,Mercer Island,WA 98040,July,Wednesday
223000.0,3,2,1110.0,7231.0,1,no,No view,Good,1110,0,1991,0,22124 112th Pl SE,Kent,WA 98031,July,Wednesday
851000.0,5,4,3760.0,9792.0,2,no,No view,Average,2550,1210,1984,0,4412 170th Ave SE,Bellevue,WA 98006,July,Wednesday
605000.0,3,3,2080.0,12134.0,1,no,No view,Good,1530,550,1973,0,2408 178th Ave NE,Redmond,WA 98052,July,Wednesday
895000.0,4,3,1950.0,5950.0,1,no,No view,Average,1330,620,1947,2012,2220 5th Ave N,Seattle,WA 98109,July,Wednesday
519000.0,5,3,2570.0,7684.0,1,no,Poor view,Average,1470,1100,1950,1992,1316 SW 172nd St,Normandy Park,WA 98166,July,Wednesday
535000.0,3,2,2330.0,12141.0,1,no,No view,Average,1390,940,1983,2009,14506 NE 184th Pl,Woodinville,WA 98072,July,Wednesday
489000.0,3,3,3700.0,10375.0,2,no,No view,Average,1590,0,1982,0,3309 S 194th St,SeaTac,WA 98188,July,Wednesday
250000.0,3,3,1920.0,7738.0,1,no,No view,Average,1520,400,1965,1993,249 S 163rd Pl,Burien,WA 98148,July,Wednesday
580000.0,3,3,1900.0,3960.0,1,no,No view,Average,1200,700,1905,2010,1121 27th Ave,Seattle,WA 98122,July,Wednesday
461000.0,4,2,1440.0,7684.0,1,no,No view,Good,1440,0,1967,0,10208 NE 26th St,Bellevue,WA 98004,July,Wednesday
605000.0,4,3,2940.0,7684.0,1,no,No view,Excellent,1520,0,1961,0,15611 72nd Ave NE,Kenmore,WA 98028,July,Wednesday
599950.0,4,4,2500.0,3080.0,2,no,No view,Average,1810,690,2008,0,7928 150th Ct NE,Redmond,WA 98052,July,Wednesday
700000.0,3,3,2490.0,7684.0,2,no,No view,Average,2490,0,1993,0,23203 NE 78th Way,Redmond,WA 98053,July,Wednesday
480000.0,3,2,1470.0,10052.0,1,no,No view,Good,1470,0,1956,0,13341 12th Ave NE,Seattle,WA 98125,July,Wednesday
329950.0,4,3,2120.0,4558.0,2,no,No view,Average,2120,0,2002,0,23834 SE 248th Pl,Maple Valley,WA 98038,July,Wednesday
250000.0,3,2,1200.0,7684.0,1,no,No view,Average,1200,0,1984,0,10858 SE 200th St,Kent,WA 98031,July,Wednesday
345000.0,5,3,2450.0,6994.0,2,no,No view,Average,2450,0,2002,0,11207 SE 272nd Pl,Kent,WA 98030,July,Wednesday
175000.0,4,3,1780.0,6000.0,2,no,No view,Average,1780,0,1991,0,2401-2499 S 244th St,Des Moines,WA 98198,July,Wednesday
185000.0,5,1,1590.0,6700.0,1,no,No view,Average,1090,500,1942,1999,10626 12th Ave SW,Seattle,WA 98146,July,Wednesday
411000.0,4,2,2370.0,7684.0,2,no,No view,Good,2370,0,1978,2000,35516 44th Ave S,Auburn,WA 98001,July,Wednesday
690000.0,3,2,1760.0,4000.0,2,no,No view,Average,1760,0,1922,2008,2314 10th Ave E,Seattle,WA 98102,July,Wednesday
265000.0,4,3,1940.0,8170.0,1,no,No view,Good,1940,0,1948,0,15022 25th Ave NE,Shoreline,WA 98155,July,Wednesday
720000.0,4,3,3550.0,12327.0,1,no,No view,Good,2180,0,1990,0,17325 102nd Ave NE,Bothell,WA 98011,July,Wednesday
256000.0,4,3,2050.0,5787.0,2,no,No view,Average,2050,0,2002,0,1327 S 277th Pl,Des Moines,WA 98198,July,Wednesday
255000.0,4,3,1680.0,3179.0,2,no,No view,Average,1680,0,2002,0,11631 SE 308th Pl,Auburn,WA 98092,July,Wednesday
540000.0,3,3,1320.0,1800.0,2,no,No view,Average,1320,0,1994,0,3404 E Cherry St,Seattle,WA 98122,July,Wednesday
481015.0,3,3,1550.0,5511.0,2,no,No view,Average,1550,0,1987,2000,10600-10650 117th Pl NE,Kirkland,WA 98033,July,Wednesday
575000.0,3,2,2680.0,8625.0,1,no,No view,Excellent,1590,1090,1974,0,100 Mt Si Pl NW,Issaquah,WA 98027,July,Wednesday
339950.0,3,3,2390.0,7684.0,1,no,No view,Average,1840,550,1984,0,27622 195th Ave SE,Kent,WA 98042,July,Wednesday
475000.0,4,3,2040.0,7260.0,2,no,No view,Good,2040,0,1963,0,15320 Corliss Pl N,Shoreline,WA 98133,July,Wednesday
732000.0,3,4,2670.0,6517.0,2,no,Excellent view,Good,2020,650,1977,0,3741 Belvidere Ave SW,Seattle,WA 98126,July,Wednesday
860000.0,4,2,1880.0,3720.0,1,no,No view,Good,1880,0,1924,0,15 Raye St,Seattle,WA 98109,July,Wednesday
389000.0,4,2,2400.0,7700.0,1,no,No view,Good,1500,900,1927,0,2148 N 115th St,Seattle,WA 98133,July,Wednesday
645000.0,3,2,2270.0,11472.0,1,no,No view,Good,1370,900,1956,0,10514 14th Ave NW,Seattle,WA 98177,July,Wednesday
475000.0,4,3,1850.0,5444.0,2,no,No view,Excellent,1850,0,1981,0,13617 135th Ave NE,Kirkland,WA 98034,July,Wednesday
550000.0,4,3,2160.0,5005.0,1,no,No view,Average,1430,730,1987,2000,9417 25th Ave NE,Seattle,WA 98115,July,Wednesday
305000.0,2,1,2160.0,7684.0,1,no,No view,Average,1360,800,1968,1997,14717 58th Ave S,Tukwila,WA 98168,July,Wednesday
782000.0,2,2,1570.0,3600.0,1,no,Average view,Good,1320,250,1906,1990,1922 5th Ave W,Seattle,WA 98119,July,Wednesday
545000.0,3,2,1340.0,7200.0,1,no,No view,Good,1340,0,1923,0,4714 54th Ave S,Seattle,WA 98118,July,Wednesday
394500.0,4,3,3002.0,6042.0,2,no,No view,Average,3002,0,2004,2003,11619 SE 200th St,Kent,WA 98031,July,Wednesday
600000.0,5,2,2190.0,9072.0,1,no,No view,Excellent,1110,1080,1965,0,14314 NE 72nd St,Redmond,WA 98052,July,Wednesday
461000.0,4,2,2610.0,7684.0,1,no,No view,Good,2610,0,1966,0,1509 85th Ave NE,Clyde Hill,WA 98004,July,Wednesday
300000.0,2,1,1010.0,11919.0,1,no,No view,Average,1010,0,1947,2012,16036 6th Ave NE,Shoreline,WA 98155,July,Wednesday
330000.0,4,3,2105.0,6093.0,2,no,No view,Average,2105,0,2003,0,27631-27699 145th Pl SE,Kent,WA 98042,July,Wednesday
723000.0,4,3,2430.0,4748.0,1,no,No view,Average,1630,800,1928,1954,1503 45th Ave SW,Seattle,WA 98116,July,Wednesday
461000.0,4,4,1980.0,7684.0,1,no,No view,Good,1590,0,1954,1979,7623 Overlake Dr W,Medina,WA 98039,July,Wednesday
480000.0,5,3,2160.0,7737.0,2,no,No view,Average,2160,0,1998,2006,7001 Autumn Ave SE,Snoqualmie,WA 98065,July,Wednesday
496000.0,2,1,900.0,9260.0,1,no,No view,Average,900,0,1946,0,219 NW 56th St,Seattle,WA 98107,July,Wednesday
625000.0,3,3,1820.0,1641.0,3,no,No view,Average,1540,280,2006,0,10 W Etruria St,Seattle,WA 98119,July,Wednesday
475000.0,4,2,2100.0,7684.0,1,no,No view,Excellent,1050,1050,1962,0,11719 33rd Pl NE,Seattle,WA 98125,July,Wednesday
275250.0,3,3,1520.0,7199.0,2,no,No view,Good,1520,0,1992,0,23017 SE 281st Ct,Maple Valley,WA 98038,July,Wednesday
253000.0,2,1,1310.0,7128.0,1,no,No view,Good,940,370,1980,0,11414 SE 230th Pl,Kent,WA 98031,July,Wednesday
630000.0,4,3,2190.0,9880.0,1,no,No view,Good,1410,780,1979,0,11607 NE 103rd Pl,Kirkland,WA 98033,July,Wednesday
660500.0,5,3,2950.0,5500.0,1,no,No view,Excellent,1720,1230,1918,0,2739 31st Ave S,Seattle,WA 98144,July,Wednesday
262000.0,5,1,1870.0,7800.0,1,no,No view,Average,1580,290,1962,2003,903 S 101st St,Seattle,WA 98168,July,Wednesday
461000.0,3,4,1980.0,5500.0,2,no,Excellent view,Excellent,3040,0,1909,1988,2826 10th Ave E,Seattle,WA 98102,July,Wednesday
552000.0,3,3,1840.0,9900.0,1,no,No view,Average,1840,0,1978,0,300 142nd Ave NE,Bellevue,WA 98007,July,Wednesday
461000.0,2,3,3180.0,9400.0,2,no,Excellent view,Excellent,2610,570,1985,0,4631 Somerset Ave SE,Bellevue,WA 98006,July,Wednesday
736000.0,2,1,1500.0,4000.0,1,no,No view,Average,1100,400,1933,0,2401-2599 Lorentz Pl N,Seattle,WA 98109,July,Wednesday
355000.0,3,2,1730.0,7416.0,1,no,No view,Average,1730,0,1954,2005,18010 N Park Pl N,Shoreline,WA 98133,July,Wednesday
305000.0,3,1,1580.0,7424.0,1,no,No view,Average,1010,570,1962,2003,12633 SE 158th St,Renton,WA 98058,July,Wednesday
484998.0,4,3,1540.0,1870.0,2,no,No view,Average,1540,0,2014,0,2520 Mulberry Walk NE,Issaquah,WA 98029,July,Wednesday
461000.0,4,4,3390.0,3979.0,2,no,No view,Average,2610,780,2014,0,3906 W Briarcliff Ln,Seattle,WA 98199,July,Wednesday
334500.0,2,2,830.0,1858.0,2,no,No view,Average,830,0,2005,0,2300 14th Ave S,Seattle,WA 98144,July,Wednesday
475000.0,4,3,2620.0,6178.0,2,no,No view,Average,2620,0,2013,1923,996 SE 12th St,North Bend,WA 98045,July,Wednesday
309780.0,3,3,2242.0,4500.0,2,no,No view,Average,2242,0,2014,0,Bennett Ave SE,Auburn,WA 98092,July,Wednesday
795000.0,4,3,2890.0,7798.0,2,no,No view,Average,2890,0,2005,0,15941 SE Cougar Mountain Way,Bellevue,WA 98006,July,Wednesday
274500.0,3,3,1450.0,4050.0,2,no,No view,Average,1450,0,2010,0,26133 242nd Ave SE,Maple Valley,WA 98038,July,Wednesday
265050.0,2,2,800.0,2119.0,2,no,No view,Average,800,0,2008,0,5257 23rd Ave SW,Seattle,WA 98106,July,Wednesday
567500.0,3,3,2280.0,2502.0,2,no,No view,Average,1880,400,2006,0,561 Mountain View Ln NW,Issaquah,WA 98027,July,Wednesday
915000.0,3,3,3850.0,7684.0,2,no,No view,Average,3120,730,2013,1923,21101-21199 NE 78th St,Redmond,WA 98053,July,Wednesday
285000.0,5,3,2270.0,6300.0,2,no,No view,Average,2270,0,1995,0,12840 SE 307th Pl,Auburn,WA 98092,July,Thursday
445838.0,3,3,2250.0,5692.0,2,no,No view,Average,2250,0,2000,0,10010 37th Ave SW,Seattle,WA 98146,July,Thursday
304900.0,4,2,2600.0,11325.0,1,no,No view,Good,1610,990,1969,0,23030 100th Ave SE,Kent,WA 98031,July,Thursday
940000.0,4,2,2490.0,9525.0,2,no,No view,Excellent,2490,0,1968,0,4558 91st Ave SE,Mercer Island,WA 98040,July,Thursday
461000.0,4,3,3160.0,8281.0,2,no,No view,Good,3160,0,1995,0,709 7th St S,Kirkland,WA 98033,July,Thursday
835000.0,4,3,1980.0,7684.0,2,no,No view,Average,1590,0,2005,0,32805 145th Pl SE,Auburn,WA 98092,July,Thursday
290000.0,3,1,1440.0,11250.0,1,no,No view,Average,1440,0,1967,2011,1901 Shattuck Ave S,Renton,WA 98055,July,Thursday
250000.0,3,2,1770.0,8868.0,1,no,No view,Good,1770,0,1959,0,1201-1215 O St NE,Auburn,WA 98002,July,Thursday
342000.0,4,3,2300.0,6448.0,2,no,No view,Average,2300,0,2001,0,24612 102nd Pl SE,Kent,WA 98030,July,Thursday
461000.0,4,3,2980.0,7684.0,2,no,No view,Average,2980,0,1989,0,6410 141st Ave SE,Bellevue,WA 98006,July,Thursday
400000.0,4,3,2230.0,7200.0,1,no,No view,Good,1300,930,1963,0,2357 N 187th St,Shoreline,WA 98133,July,Thursday
312500.0,3,2,1830.0,7969.0,1,no,No view,Average,930,900,1950,2008,306 S 15th St,Renton,WA 98055,July,Thursday
267000.0,3,1,1740.0,10875.0,1,no,No view,Good,1020,720,1962,0,4035 S 150th St,Tukwila,WA 98188,July,Thursday
575000.0,3,2,1530.0,6743.0,1,no,No view,Average,1410,120,1955,2005,4931 SW Forney St,Seattle,WA 98116,July,Thursday
810000.0,3,2,1520.0,9041.0,1,no,No view,Good,1520,0,1954,1979,9530 NE 5th St,Bellevue,WA 98004,July,Thursday
850000.0,3,3,3230.0,5000.0,2,no,Average view,Excellent,2430,800,1945,0,2431 NW Neptune Pl,Seattle,WA 98117,July,Thursday
461000.0,3,4,3620.0,4000.0,2,no,No view,Average,2730,890,2005,0,3505 W McGraw St,Seattle,WA 98199,July,Thursday
461000.0,4,4,1980.0,7684.0,2,no,No view,Average,1590,0,2000,0,5725 251st Ct NE,Redmond,WA 98053,July,Thursday
240000.0,3,2,1570.0,8750.0,1,no,No view,Average,1570,0,1960,2012,17820 1st Avenue South,Burien,WA 98148,July,Thursday
198000.0,4,2,2080.0,7200.0,1,no,No view,Good,1050,1030,1966,0,4114 S 294th St,Auburn,WA 98001,July,Thursday
565000.0,4,3,2230.0,8624.0,1,no,No view,Good,1430,800,1969,0,14021 NE 62nd St,Redmond,WA 98052,July,Thursday
461000.0,5,3,3420.0,7684.0,2,no,No view,Average,2540,880,1952,2005,7657-7801 E Mercer Way,Mercer Island,WA 98040,July,Thursday
340000.0,3,3,2790.0,6695.0,1,no,No view,Average,1470,0,1977,2004,17512 Corliss Ave N,Shoreline,WA 98133,July,Thursday
815000.0,4,3,3150.0,4203.0,2,no,No view,Average,3150,0,2002,0,9714 132nd Ave NE,Kirkland,WA 98033,July,Thursday
461000.0,4,4,3930.0,10929.0,2,no,No view,Average,1590,0,2006,0,10924 NE 18th Pl,Bellevue,WA 98004,July,Thursday
588000.0,5,3,2190.0,4900.0,2,no,No view,Excellent,1490,700,1940,0,8314 Jones Ave NW,Seattle,WA 98117,July,Thursday
280500.0,4,3,1890.0,6962.0,2,no,No view,Average,1890,0,1997,0,30021 114th Way SE,Auburn,WA 98092,July,Thursday
390000.0,4,2,1900.0,7684.0,1,no,No view,Average,1900,0,2004,2003,17116 SE Covington Sawyer Rd,Kent,WA 98042,July,Thursday
509000.0,2,2,1930.0,3521.0,2,no,No view,Average,1930,0,1989,0,78 145th Pl SE,Bellevue,WA 98007,July,Thursday
490600.0,3,3,3316.0,11447.0,2,no,No view,Average,3316,0,1986,0,33247-33248 2nd Pl SW,Federal Way,WA 98023,July,Thursday
650000.0,3,2,1380.0,4500.0,1,no,No view,Excellent,1380,0,1960,0,2719 63rd Ave SE,Mercer Island,WA 98040,July,Thursday
715000.0,3,4,2080.0,2250.0,3,no,Excellent view,Average,2080,0,1997,0,4326 Greenwood Ave N,Seattle,WA 98103,July,Thursday
529950.0,3,1,1240.0,5000.0,1,no,No view,Excellent,1240,0,1909,1988,820 NW 64th St,Seattle,WA 98107,July,Thursday
265000.0,3,1,1020.0,8610.0,1,no,No view,Excellent,1020,0,1959,0,3704 NE 9th Ct,Renton,WA 98056,July,Thursday
461000.0,3,2,2360.0,4800.0,2,no,No view,Average,2360,0,1909,2014,1242 15th Ave E,Seattle,WA 98112,July,Thursday
461000.0,3,3,2780.0,7684.0,1,no,Poor view,Good,2110,670,1969,0,2800-2998 194th Ave SE,Sammamish,WA 98075,July,Thursday
610000.0,3,2,2300.0,7684.0,1,no,No view,Average,1430,870,1955,2005,335-345 105th Ave SE,Bellevue,WA 98004,July,Thursday
554729.0,4,3,2020.0,4350.0,2,no,No view,Excellent,1730,290,1943,0,4109 W Bertona St,Seattle,WA 98199,July,Thursday
395000.0,5,2,1840.0,10453.0,1,no,Average view,Average,1360,480,1948,1994,2716 SW 170th St,Burien,WA 98166,July,Thursday
341000.0,3,1,1390.0,4814.0,1,no,No view,Average,1390,0,1908,1988,8116 8th Ave NE,Seattle,WA 98115,July,Thursday
264500.0,4,3,2060.0,11385.0,1,no,No view,Good,1200,860,1962,0,2152 SW 323rd St,Federal Way,WA 98023,July,Thursday
395000.0,4,3,2640.0,7684.0,1,no,No view,Average,2640,0,1963,2008,19803 121st Ave SE,Kent,WA 98031,July,Thursday
640000.0,3,3,1980.0,10115.0,1,no,No view,Average,1980,0,1959,1989,3060 124th Ave NE,Bellevue,WA 98005,July,Thursday
430000.0,3,2,1810.0,5080.0,1,no,No view,Average,1030,780,1958,2004,7321 39th Ave NE,Seattle,WA 98115,July,Thursday
410000.0,4,3,1700.0,9000.0,1,no,No view,Excellent,1700,0,1972,0,14214 81st Ave NE,Kirkland,WA 98034,July,Thursday
220000.0,4,1,1200.0,6000.0,1,no,No view,Average,1200,0,1923,1998,7943 13th Ave SW,Seattle,WA 98106,July,Thursday
461000.0,4,4,2980.0,3600.0,2,no,No view,Average,2150,830,1999,0,1820 38th Ave E,Seattle,WA 98112,July,Thursday
405500.0,2,3,1350.0,1252.0,2,no,No view,Average,1120,230,2006,0,9126 45th Ave SW,Seattle,WA 98136,July,Thursday
633000.0,4,3,2360.0,10000.0,1,no,Good view,Average,1980,380,1977,2004,3323-3325 33rd Ave SW,Seattle,WA 98126,July,Thursday
295950.0,2,1,1190.0,6200.0,1,no,No view,Average,1190,0,1948,1994,1610 N 185th St,Shoreline,WA 98133,July,Thursday
461000.0,4,3,1980.0,7684.0,2,no,No view,Good,1590,0,1978,2000,2808 120th Ave NE,Bellevue,WA 98005,July,Thursday
605000.0,4,3,2800.0,10786.0,1,no,No view,Average,1420,0,1970,2014,16674 SE 17th St,Bellevue,WA 98008,July,Thursday
255000.0,2,2,920.0,1598.0,2,no,No view,Average,920,0,1995,0,10740 Stone Ave N,Seattle,WA 98133,July,Thursday
474000.0,3,2,1530.0,8000.0,2,no,No view,Average,1530,0,1978,0,10828 157th Ave NE,Redmond,WA 98052,July,Thursday
370000.0,2,1,860.0,5040.0,1,no,No view,Average,860,0,1956,2001,9257 7th Ave NW,Seattle,WA 98117,July,Thursday
288000.0,3,3,1520.0,3593.0,2,no,No view,Average,1520,0,2004,2003,22412 SE 243rd St,Maple Valley,WA 98038,July,Thursday
100000.0,2,1,660.0,5240.0,1,no,No view,Good,660,0,1912,1989,749 1st Ave N,Kent,WA 98032,July,Thursday
461000.0,5,3,3580.0,8921.0,2,no,No view,Average,3580,0,2000,0,409 20th Ave,Kirkland,WA 98033,July,Thursday
600000.0,5,3,3000.0,7684.0,2,no,No view,Good,3000,0,1975,0,17612 NE 30th Pl,Redmond,WA 98052,July,Thursday
515000.0,5,4,2740.0,9629.0,1,no,No view,Excellent,1390,0,1977,0,10723 NE 189th St,Bothell,WA 98011,July,Thursday
345000.0,4,3,2040.0,5523.0,2,no,No view,Average,2040,0,1999,0,455 S 190th St,Burien,WA 98148,July,Thursday
461000.0,3,3,2520.0,7684.0,2,yes,Excellent view,Average,2520,0,1954,2005,3405 SW Seola Ln,Seattle,WA 98146,July,Thursday
850000.0,3,2,2470.0,8800.0,2,no,No view,Average,2470,0,1961,2004,3914 88th Ave SE,Mercer Island,WA 98040,July,Thursday
439990.0,3,3,1930.0,1348.0,2,no,No view,Average,1300,630,2005,0,3433 21st Ave W,Seattle,WA 98199,July,Thursday
554950.0,3,3,2950.0,10254.0,2,no,No view,Average,2950,0,2006,0,409 Pasco Pl NE,Renton,WA 98059,July,Thursday
605000.0,3,3,2610.0,6405.0,2,no,No view,Average,2610,0,2001,0,7102 Curtis Dr SE,Snoqualmie,WA 98065,July,Thursday
609000.0,3,2,1630.0,1526.0,3,no,No view,Average,1630,0,2014,0,3644 Phinney Ave N,Seattle,WA 98103,July,Thursday
425000.0,3,2,1400.0,1022.0,3,no,No view,Average,1400,0,2007,0,1018 NE 96th St,Seattle,WA 98115,July,Thursday
399900.0,2,2,1410.0,1005.0,1,no,No view,Average,900,510,2011,0,932-968 NE High St,Issaquah,WA 98029,July,Thursday
461000.0,4,4,1980.0,10860.0,2,no,No view,Average,1590,0,2008,0,5350 NE 16th St,Renton,WA 98059,July,Thursday
461000.0,4,3,1980.0,7684.0,2,no,Poor view,Average,1590,1010,2014,0,6410 E Mercer Way,Mercer Island,WA 98040,July,Thursday
519995.0,4,3,2590.0,6160.0,2,no,No view,Average,2590,0,2014,0,14012 163rd Pl SE,Renton,WA 98059,July,Thursday
625000.0,3,2,1300.0,7200.0,1,no,No view,Excellent,1300,0,1960,0,619 9th Ave,Kirkland,WA 98033,July,Friday
600000.0,3,3,2320.0,7609.0,2,no,No view,Average,2320,0,2003,0,769-821 Big Tree Dr NW,Issaquah,WA 98027,July,Friday
461000.0,4,3,2700.0,4275.0,2,no,No view,Average,2700,0,2004,2003,124 NE 60th St,Seattle,WA 98115,July,Saturday
461000.0,4,3,2920.0,6513.0,2,no,No view,Good,2260,660,1937,0,1987 Shenandoah Dr E,Seattle,WA 98112,July,Saturday
671000.0,4,3,3130.0,5700.0,1,no,No view,Average,1750,0,1953,0,4222 NE 72nd St,Seattle,WA 98115,July,Saturday
459500.0,3,2,1470.0,4950.0,1,no,No view,Average,1030,440,1984,0,14301 Wallingford Ave N,Seattle,WA 98133,July,Saturday
499000.0,3,3,1540.0,1326.0,3,no,No view,Average,1390,150,1995,0,2841 13th Ave W,Seattle,WA 98119,July,Saturday
461000.0,4,3,3160.0,4620.0,1,no,Excellent view,Average,2020,1140,1917,2005,1730 Walnut Ave SW,Seattle,WA 98116,July,Sunday
395000.0,3,2,1480.0,7700.0,1,no,No view,Average,1480,0,1975,0,13547 104th Pl NE,Kirkland,WA 98034,July,Sunday
861990.0,5,3,3595.0,5639.0,2,no,No view,Average,1590,0,2014,0,9622 242nd Way NE,Redmond,WA 98053,July,Monday
382500.0,2,1,1190.0,4440.0,1,no,No view,Average,1190,0,1981,2013,3825 NE 117th St,Seattle,WA 98125,July,Monday
404950.0,4,3,2340.0,7684.0,1,no,No view,Good,2340,0,1982,2011,19415 SE 342nd St,Auburn,WA 98092,July,Monday
530000.0,3,2,1320.0,2500.0,1,no,No view,Average,870,450,1918,0,2108 NE 54th St,Seattle,WA 98105,July,Monday
195000.0,2,1,1190.0,7684.0,1,no,No view,Good,1190,0,1910,0,205 SW Gibson Ln,Issaquah,WA 98027,July,Monday
747500.0,4,3,2350.0,7684.0,2,no,No view,Good,2350,0,1977,0,16327 Inglewood Pl NE,Kenmore,WA 98028,July,Monday
199990.0,3,1,1100.0,8560.0,1,no,No view,Average,1100,0,1961,2004,214 SW 305th St,Federal Way,WA 98023,July,Monday
548800.0,4,1,1660.0,4704.0,1,no,No view,Average,1260,400,1930,1997,8612 8th Ave NE,Seattle,WA 98115,July,Monday
870000.0,4,3,3040.0,7684.0,1,no,No view,Average,2680,360,1923,2014,200 E Lake Sammamish Pkwy NE,Sammamish,WA 98074,July,Monday
588000.0,3,2,1860.0,4777.0,2,no,No view,Excellent,1860,0,1908,0,8222 16th Ave NE,Seattle,WA 98115,July,Monday
775000.0,4,4,1980.0,7684.0,2,no,No view,Average,2500,0,1981,2013,18096-18162 NE 143rd Pl,Woodinville,WA 98072,July,Monday
670000.0,3,3,1980.0,7684.0,2,no,No view,Good,2620,0,1970,0,14717 245th Ave SE,Issaquah,WA 98027,July,Monday
445000.0,2,2,1240.0,2500.0,2,no,No view,Average,1240,0,1985,0,2847 NW 70th St,Seattle,WA 98117,July,Monday
300000.0,4,3,2200.0,10800.0,1,no,No view,Average,2200,0,1960,2012,17237 129th Ave SE,Renton,WA 98058,July,Monday
480000.0,3,3,1680.0,9090.0,1,no,No view,Good,1130,550,1959,0,305 158th Pl SE,Bellevue,WA 98008,July,Monday
300000.0,3,1,930.0,5160.0,1,no,No view,Excellent,930,0,1919,1934,8631 17th Ave SW,Seattle,WA 98106,July,Monday
360000.0,3,2,1800.0,7684.0,2,no,No view,Average,1800,0,1931,0,3714 S 128th St,Tukwila,WA 98168,July,Monday
527000.0,3,4,3000.0,8401.0,1,no,No view,Average,1500,0,1979,2014,12750 27th Ave NE,Seattle,WA 98125,July,Monday
875000.0,3,2,1820.0,12686.0,1,no,No view,Good,1820,0,1952,0,2424 109th Ave SE,Bellevue,WA 98004,July,Monday
266000.0,4,3,1995.0,7102.0,2,no,No view,Good,1995,0,1981,0,33724 27th Pl SW,Federal Way,WA 98023,July,Monday
866000.0,4,4,3990.0,9786.0,2,no,No view,Average,1590,0,2004,2003,Nuthatch Trail,Redmond,WA 98053,July,Monday
335950.0,2,2,800.0,5192.0,1,no,No view,Excellent,800,0,1951,0,10203 42nd Ave SW,Seattle,WA 98146,July,Monday
